ID,Name,Age,Height,Weight,Nationality,Overall,Potential,Growth,Club,ValueEUR,WageEUR,ReleaseClause,Position,ContractUntil,ClubJoined,NationalTeam,PreferredFoot,WeakFoot,SkillMoves,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal
261563,M. Huamán,18,175,68,Peru,61,75,14,Sport Huancayo,750000,500,2100000,RW,2022.0,2021,Not in team,Right,3,2,Medium,Medium,64,57,59,63,49,54
238780,D. Volkmer,25,194,88,Germany,61,66,5,MSV Duisburg,425000,1000,648000,SUB,2022.0,2020,Not in team,Left,3,2,Medium,Medium,53,35,46,43,59,72
247740,A. Arroyo,19,171,68,Colombia,61,79,18,Deportivo Cali,850000,500,1700000,SUB,2021.0,2019,Not in team,Right,2,3,Medium,Medium,73,52,55,68,26,40
254396,L. Claros,23,184,88,Bolivia,61,68,7,Club Always Ready,550000,500,1300000,GK,2021.0,2021,Not in team,Right,2,1,Medium,Medium,60,59,56,60,52,61
231615,K. Gordon,23,179,76,England,61,67,6,Mansfield Town,475000,3000,926000,RB,2023.0,2019,Not in team,Right,2,2,Medium,Medium,81,51,54,59,55,65
244671,M. Kadlec,21,183,73,Austria,61,70,9,FC Flyeralarm Admira,725000,2000,1200000,RES,2022.0,2018,Not in team,Right,3,3,Medium,Low,57,50,59,66,33,55
191679,Kwak Kwang Sun,35,186,76,Korea Republic,61,61,0,GwangJu FC,90000,700,113000,RES,2021.0,2021,Not in team,Left,3,2,Medium,Medium,40,54,54,55,59,72
258751,José Urbina,21,175,65,Spain,61,73,12,SD Ponferradina,775000,1000,1400000,RES,2022.0,2020,Not in team,Left,2,2,Medium,Medium,72,36,49,55,58,53
264128,César,20,178,72,Spain,61,71,10,UD Ibiza,675000,950,1200000,RES,2022.0,2021,Not in team,Right,3,2,Medium,Medium,61,46,60,59,60,55
259264,G. Jurcher,24,175,73,Germany,61,68,7,SV Waldhof Mannheim 07,675000,850,1100000,SUB,2022.0,2020,Not in team,Right,2,2,Medium,Medium,81,58,39,66,18,57
244929,J. Daly,21,178,70,England,61,73,12,Stevenage,800000,2000,1600000,SUB,2024.0,2021,Not in team,Left,2,2,High,Medium,76,60,44,62,26,50
253121,I. Soumaré,20,182,78,Senegal,61,72,11,K Beerschot VA,725000,2000,1200000,ST,2025.0,2021,Not in team,Right,2,2,High,Low,81,61,50,63,16,45
192961,L. Budziłek,30,186,80,Poland,61,61,0,Bruk-Bet Termalica Nieciecza,220000,1000,297000,SUB,2022.0,2019,Not in team,Right,3,1,Medium,Medium,60,64,63,60,38,62
264642,C. Orhan,23,172,68,Turkey,61,68,7,GZT Giresunspor,650000,2000,1400000,RES,2022.0,2021,Not in team,Right,3,3,Medium,Medium,69,51,59,72,36,47
237506,C. Owens,23,185,80,Northern Ireland,61,69,8,Queens Park Rangers,725000,3000,1500000,SUB,2022.0,2017,Not in team,Right,3,3,Medium,Medium,64,50,61,64,52,61
239042,H. Al Qahtani,26,176,69,Saudi Arabia,61,63,2,Al Shabab,375000,5000,666000,CDM,2023.0,2020,Not in team,Right,4,3,Medium,Medium,63,56,61,63,52,65
242370,J. Bocanegra,22,170,75,Colombia,61,73,12,Junior FC,800000,550,1300000,RES,2024.0,2021,Not in team,Left,3,3,High,Medium,72,48,55,68,28,53
252098,E. Valderrey,35,174,72,Venezuela,61,61,0,AC Mineros de Guayana,130000,500,280000,CDM,2021.0,2018,Not in team,Right,3,2,Medium,Medium,61,44,57,56,53,67
253123,Leandro Fernandes,21,176,74,Netherlands,61,70,9,PEC Zwolle,725000,1000,1200000,SUB,2022.0,2021,Not in team,Right,3,3,Medium,Medium,70,52,61,67,50,60
261571,N. Rojas,19,175,67,Paraguay,61,71,10,Club River Plate Asunción,675000,500,1600000,CM,2023.0,2021,Not in team,Right,3,2,Medium,Medium,71,50,50,58,56,58
264132,Iván Serrano,20,175,72,Spain,61,73,12,Burgos CF,750000,950,1300000,RES,2022.0,2020,Not in team,Left,3,3,High,Medium,81,35,49,57,55,67
247748,Lee Hee Kyun,23,168,66,Korea Republic,61,69,8,GwangJu FC,725000,1000,1100000,SUB,2022.0,2018,Not in team,Right,3,2,Medium,Medium,66,57,61,64,53,58
256196,W. Pacho,19,186,81,Ecuador,61,81,20,Independiente del Valle,875000,500,2800000,RES,2025.0,2020,Not in team,Right,2,2,Low,Medium,60,32,47,52,61,65
259780,P. Díaz,23,181,78,Peru,61,66,5,Carlos A. Mannucci,400000,500,890000,SUB,2021.0,2015,Not in team,Right,3,1,Medium,Medium,60,63,61,60,24,60
225467,T. Beadling,25,186,80,England,61,66,5,Barrow,475000,2000,867000,RES,2022.0,2020,Not in team,Right,3,2,Medium,High,63,54,57,59,60,69
257722,D. Șerbănică,25,181,76,Romania,61,65,4,CS Mioveni,425000,1000,606000,LWB,2022.0,2021,Not in team,Left,3,2,Medium,High,65,36,51,44,59,66
241277,J. Steinkötter,21,184,72,Germany,61,71,10,1. FC Saarbrücken,750000,1000,1200000,SUB,2023.0,2021,Not in team,Right,4,2,High,Medium,74,60,47,59,27,60
256442,J. Matete,20,170,60,England,61,70,9,Fleetwood Town,725000,1000,1400000,SUB,2022.0,2020,Not in team,Right,2,2,Medium,High,70,50,56,64,58,53
170877,K. Letheren,33,188,94,Wales,61,61,0,Morecambe,110000,1000,193000,SUB,2022.0,2021,Not in team,Right,2,1,Medium,Medium,61,60,60,60,32,59
226429,A. Coote,23,170,65,Scotland,61,69,8,Bohemian FC,725000,600,1300000,RM,2021.0,2020,Not in team,Right,3,3,Medium,Medium,74,59,56,65,39,42
263604,S. Ben Seghir,18,174,57,France,61,76,15,Olympique de Marseille,750000,3000,1900000,SUB,2024.0,2021,Not in team,Right,4,2,Medium,Medium,70,63,55,68,28,36
225716,A. Ablet,34,178,68,China PR,61,61,0,Henan Songshan Longmen FC,120000,2000,186000,SUB,2022.0,2012,Not in team,Left,3,2,High,Medium,67,56,59,60,53,63
191924,Lee Bum Young,32,197,93,Korea Republic,61,61,0,Jeonbuk Hyundai Motors,160000,2000,208000,SUB,2021.0,2019,Not in team,Right,2,1,Medium,Medium,61,60,59,62,39,58
264629,A. Castillo,20,170,63,Venezuela,61,71,10,Academia Puerto Cabello,725000,500,1700000,SUB,2022.0,2021,Not in team,Right,3,3,Medium,Medium,65,63,57,59,43,56
203189,V. Ljung,30,185,80,Sweden,61,61,0,Halmstads BK,275000,850,344000,SUB,2021.0,2020,Not in team,Right,4,2,Medium,Medium,68,36,54,58,55,62
246709,A. Skipper,21,194,77,Denmark,61,69,8,Brøndby IF,700000,2000,1000000,SUB,2023.0,2019,Not in team,Right,2,2,Medium,Medium,56,31,45,46,60,66
245174,B. Anderson,22,177,77,Scotland,61,69,8,Livingston FC,750000,1000,1500000,ST,2024.0,2021,Not in team,Right,3,2,Medium,Low,72,62,45,63,19,46
246454,D. Revan,20,192,81,England,61,76,15,Northampton Town,750000,6000,0,SUB,2022.0,2018,Not in team,Left,3,2,Medium,High,72,27,39,45,60,65
247734,N. Blom,21,173,67,South Africa,61,70,9,Kaizer Chiefs,700000,500,1700000,CM,2023.0,2019,Not in team,Right,3,2,Medium,High,73,28,51,46,64,62
251574,M. Sağlam,23,175,71,Turkey,61,70,9,Fenerbahçe SK,700000,6000,1500000,RES,2022.0,2019,Not in team,Right,2,2,Medium,Medium,62,40,59,66,60,49
251830,D. Hall,20,180,74,Netherlands,61,77,16,Feyenoord,825000,1000,1800000,RES,2024.0,2018,Not in team,Right,3,2,Medium,Medium,81,44,42,58,58,64
254646,K. De La Hoz,22,172,70,Venezuela,61,68,7,Academia Puerto Cabello,625000,500,1500000,CB,2025.0,2021,Not in team,Right,3,2,Medium,Medium,59,28,39,48,61,66
258230,J. Hadjam,18,184,83,France,61,76,15,Paris FC,725000,500,1700000,SUB,2023.0,2020,Not in team,Left,3,3,Medium,Medium,76,47,51,63,56,70
227767,J. Solberg,32,191,83,Norway,61,61,0,Mjøndalen IF,210000,800,263000,CB,2021.0,2018,Not in team,Left,3,2,High,Medium,44,51,66,53,59,75
241335,Zhang Xiuwei,25,173,63,China PR,61,66,5,Guangzhou FC,475000,4000,796000,SUB,2022.0,2021,Not in team,Right,3,3,Medium,Medium,78,54,57,62,61,65
252599,S. Sanna,22,170,64,France,61,71,10,Toulouse Football Club,700000,1000,1400000,SUB,2024.0,2019,Not in team,Right,3,2,Medium,Medium,60,52,61,66,61,48
259255,Lee Kyung Tae,26,191,81,Korea Republic,61,63,2,Kawasaki Frontale,300000,2000,413000,SUB,2023.0,2017,Not in team,Right,2,1,Medium,Medium,63,58,54,61,26,60
212664,A. Kolev,28,191,79,Bulgaria,61,61,0,PGE FKS Stal Mielec,325000,950,439000,SUB,2022.0,2021,Not in team,Left,3,2,High,Medium,73,61,50,60,40,73
246456,D. Bajselmani,22,178,82,Kosovo,61,68,7,PEC Zwolle,625000,2000,1000000,SUB,2022.0,2018,Not in team,Right,2,2,Medium,Medium,75,47,46,58,57,70
255160,Kim Min Jun,21,183,78,Korea Republic,61,75,14,Ulsan Hyundai FC,800000,2000,1500000,SUB,2022.0,2020,Not in team,Left,3,3,High,Medium,70,56,58,62,28,62
232633,M. Hayashi,24,182,74,Japan,61,66,5,Gamba Osaka,400000,1000,530000,RES,2022.0,2015,Not in team,Right,3,1,Medium,Medium,64,57,62,62,33,60
254905,I. Vassilev,20,175,65,United States,61,76,15,Inter Miami CF,800000,8000,0,SUB,2021.0,2019,Not in team,Left,3,3,High,Low,73,60,53,63,32,51
222394,Y. Bnou-Marzouk,25,180,75,Morocco,61,65,4,Rapid București,450000,2000,641000,SUB,2022.0,2021,Not in team,Right,3,3,High,Medium,63,62,44,63,24,56
262467,L. Goge,29,178,75,Romania,61,61,0,Rapid București,300000,2000,405000,SUB,2022.0,2017,Not in team,Left,4,2,High,Medium,61,44,51,56,59,68
257819,F. Ilie,29,188,83,Romania,61,62,1,AFC UTA Arad,300000,2000,428000,SUB,2022.0,2019,Not in team,Left,2,2,Medium,Medium,64,35,43,40,62,68
261483,G. Vargas,20,173,67,Venezuela,61,71,10,AC Mineros de Guayana,725000,500,1700000,LM,2022.0,2021,Not in team,Left,3,3,High,Medium,64,48,59,60,23,49
260255,J. Arape,20,165,61,Venezuela,61,73,12,Academia Puerto Cabello,800000,500,1900000,SUB,2025.0,2020,Not in team,Right,3,3,Medium,Medium,69,58,57,60,24,44
239221,T. Magloire,22,185,78,England,61,69,8,Blackburn Rovers,700000,6000,1500000,RES,2022.0,2017,Not in team,Right,2,2,Low,Medium,89,27,38,48,59,70
236662,P. Vagić,21,188,80,Sweden,61,75,14,Rosenborg BK,775000,950,1500000,SUB,2025.0,2021,Not in team,Right,3,3,Medium,Medium,70,54,57,65,56,72
253814,Y. Velasco,35,176,72,Venezuela,61,61,0,Deportivo Táchira FC,90000,500,194000,SUB,2021.0,2019,Not in team,Right,3,2,Medium,High,53,58,61,57,58,66
254838,J. Davison,21,188,79,England,61,72,11,Charlton Athletic,750000,1000,1500000,SUB,2022.0,2019,Not in team,Right,4,2,Medium,Medium,65,61,42,59,19,60
258934,Eñaut Mendía,22,178,72,Spain,61,72,11,SD Eibar,750000,2000,1400000,RES,2022.0,2019,Not in team,Right,3,3,Medium,Medium,73,58,41,59,25,59
243831,B. Radulović,21,192,80,Serbia,61,68,7,AIK,675000,1000,979000,SUB,2023.0,2020,Not in team,Right,3,2,Medium,Low,61,59,47,63,27,65
261495,S. Coulibaly,17,190,82,France,61,81,20,Borussia Dortmund,850000,500,2300000,RES,2026.0,2021,Not in team,Left,3,2,Medium,Medium,62,36,48,57,59,61
239480,S. Härtel,22,177,73,Germany,61,70,9,FC Erzgebirge Aue,700000,1000,1200000,SUB,2022.0,2017,Not in team,Left,3,2,Medium,Medium,77,38,54,62,54,56
244600,J. van der Gaag,22,177,67,Netherlands,61,72,11,Belenenses SAD,725000,1000,1700000,RES,2022.0,2021,Not in team,Left,3,3,Medium,Medium,67,52,63,65,40,52
260216,C. Edoojon Kawakami,23,167,68,Japan,61,68,7,Tokushima Vortis,650000,800,943000,RES,2022.0,2017,Not in team,Right,3,2,High,Medium,77,53,54,65,45,53
260728,A. Pressley,19,189,75,Scotland,61,74,13,AFC Wimbledon,775000,5000,0,SUB,2022.0,2020,Not in team,Right,3,2,Medium,Low,70,60,43,58,23,68
231033,J. Maguire,25,178,75,England,61,63,2,Tranmere Rovers,375000,2000,684000,SUB,2022.0,2021,Not in team,Left,2,2,Medium,Medium,72,40,54,58,58,61
242809,C. Shields,23,178,70,Scotland,61,67,6,Motherwell,525000,1000,1000000,SUB,2024.0,2021,Not in team,Right,3,2,Medium,Medium,80,53,56,63,37,62
247673,M. Ahmed,32,183,78,United Arab Emirates,61,61,0,Al Ain FC,230000,500,495000,SUB,2024.0,2012,Not in team,Right,4,2,Medium,High,69,41,49,58,61,64
256889,T. Vannoye,22,183,78,France,61,69,8,USL Dunkerque,700000,950,1400000,SUB,2024.0,2019,Not in team,Right,3,2,Medium,Medium,56,29,49,49,62,69
259193,S. Sissoko,21,181,73,Mali,61,72,11,KV Kortrijk,700000,2000,1200000,SUB,2022.0,2020,Not in team,Right,2,2,Medium,Medium,69,50,55,59,57,64
240506,F. Arhin,22,166,65,Ghana,61,66,5,Östersunds FK,500000,850,663000,SUB,2021.0,2017,Not in team,Left,3,3,Medium,Medium,74,47,58,67,39,41
259194,J. Tugbenyo,19,187,81,Germany,61,74,13,SC Paderborn 07,725000,1000,1600000,SUB,2024.0,2020,Not in team,Right,2,2,Medium,High,65,32,53,56,61,60
262268,Guilherme Soares,20,186,80,Portugal,61,70,9,SC Braga,675000,2000,1500000,RES,2022.0,2019,Not in team,Right,2,2,Medium,High,56,29,42,43,62,64
245628,A. Abqar,22,188,80,Morocco,61,71,10,Deportivo Alavés,700000,3000,1700000,RES,2025.0,2020,Not in team,Right,3,2,Low,Medium,46,30,42,46,61,64
252796,M. Whittaker,20,183,69,England,61,75,14,Swansea City,800000,4000,2000000,SUB,2025.0,2021,Not in team,Left,3,3,Medium,Medium,71,61,50,64,25,57
206142,T. Dieng,29,189,79,France,61,61,0,Exeter City,325000,3000,569000,CM,2022.0,2021,Not in team,Right,2,2,Medium,Medium,64,56,55,58,60,76
229184,T. Baack,22,183,79,Germany,61,69,8,Sportclub Verl,700000,2000,0,CDM,2022.0,2019,Not in team,Right,2,2,Low,Medium,59,38,54,54,61,68
248384,I. Gruev,21,185,76,Bulgaria,61,73,12,SV Werder Bremen,775000,1000,1400000,RES,2023.0,2019,Not in team,Left,2,3,Medium,Medium,54,48,61,59,57,57
228767,F. Ross,23,172,61,Scotland,61,69,8,Go Ahead Eagles,725000,2000,1200000,RES,2022.0,2020,Not in team,Right,3,2,High,Medium,69,42,59,68,48,50
256832,O. Babuscu,17,176,67,Austria,61,79,18,FC Flyeralarm Admira,825000,500,1700000,SUB,2023.0,2020,Not in team,Right,3,3,Medium,Low,65,62,60,65,28,54
258880,K. Tsunemoto,22,173,64,Japan,61,66,5,Kashima Antlers,475000,1000,653000,RB,2022.0,2021,Not in team,Right,3,2,Medium,Medium,66,33,54,57,59,51
229185,F. Lach,24,190,80,Germany,61,68,7,Sportclub Verl,600000,500,990000,SUB,2022.0,2019,Not in team,Right,5,2,Medium,High,53,24,42,52,61,66
251201,K. Arnstad,17,168,60,Norway,61,79,18,RSC Anderlecht,825000,500,1800000,RES,2023.0,2019,Not in team,Right,3,2,Medium,Medium,71,46,64,67,43,47
242804,B. Lundgaard,25,196,93,United States,61,66,5,Atlanta United,375000,1000,591000,RES,2021.0,2021,Not in team,Right,3,1,Medium,Medium,59,61,70,59,28,60
262772,T. Engelking,25,180,72,Germany,61,64,3,TSV Havelse,425000,500,648000,RES,2022.0,2019,Not in team,Left,2,2,Medium,Medium,76,59,56,62,34,56
260723,R. Street,19,188,70,England,61,74,13,Crystal Palace,775000,6000,2000000,RES,2022.0,2020,Not in team,Right,3,2,High,Medium,56,62,45,57,29,54
247405,D. Céspedes,22,181,68,Chile,61,70,9,Club de Deportes Cobresal,700000,550,1100000,SUB,2023.0,2018,Not in team,Right,3,2,Medium,Medium,59,22,37,42,62,61
255081,D. Ventúra,25,179,76,Slovakia,61,66,5,FC Academica Clinceni,450000,1000,641000,SUB,2023.0,2020,Not in team,Right,4,3,Medium,Medium,71,55,60,60,60,60
192361,P. Wojciechowski,31,181,67,Poland,61,61,0,Górnik Łęczna,275000,1000,371000,SUB,2022.0,2021,Not in team,Right,4,2,Medium,Medium,73,60,55,61,31,56
234858,M. Funk,25,187,88,Germany,61,65,4,SpVgg Greuther Fürth,350000,3000,656000,SUB,2022.0,2016,Not in team,Right,3,1,Medium,Medium,61,59,61,62,38,59
242282,B. Hosannah,22,181,70,England,61,69,8,Wrexham AFC,700000,500,1600000,SUB,2023.0,2021,Not in team,Right,2,2,Medium,Medium,75,43,54,59,57,60
259178,Asier Córdoba,21,184,75,Spain,61,75,14,AD Alcorcón,800000,2000,1700000,RES,2023.0,2021,Not in team,Left,3,3,Medium,Medium,77,57,58,61,36,52
261482,S. Yendis,22,172,62,Venezuela,61,66,5,AC Mineros de Guayana,500000,500,1100000,RM,2025.0,2021,Not in team,Right,2,2,Medium,Medium,62,55,56,63,54,53
246123,D. Redan,20,176,76,Netherlands,61,78,17,PEC Zwolle,875000,6000,0,RW,2022.0,2019,Not in team,Right,4,3,Medium,Medium,75,60,49,64,22,53
254315,L. Shaw,20,188,73,England,61,75,14,Celtic,750000,6000,1800000,RES,2025.0,2021,Not in team,Right,3,2,Medium,High,66,39,56,62,54,61
255339,J. Nelson,18,170,66,Canada,61,76,15,Toronto FC,750000,550,1600000,SUB,2022.0,2020,Not in team,Right,4,4,High,Medium,81,56,51,70,29,39
199021,K. Ward,30,168,65,Republic of Ireland,61,61,0,Bohemian FC,325000,700,504000,SUB,2021.0,2016,Not in team,Right,4,3,High,Medium,67,58,60,62,48,58
134765,D. Djurić,36,181,76,Sweden,61,61,0,Halmstads BK,100000,700,125000,SUB,2021.0,2019,Not in team,Right,4,3,Medium,Medium,54,58,64,61,47,61
221293,G. Martínez,26,190,75,Mexico,61,64,3,Puebla FC,425000,2000,733000,SUB,2022.0,2021,Not in team,Left,3,2,High,Medium,53,58,50,59,33,66
230765,H. Al Watyan,24,184,87,Saudi Arabia,61,67,6,Al Hilal,425000,4000,808000,SUB,2025.0,2020,Not in team,Right,3,1,Medium,Medium,61,60,58,62,48,57
262254,P. Bos,24,193,78,Netherlands,61,65,4,SC Cambuur,375000,950,572000,SUB,2023.0,2016,Not in team,Right,2,1,Medium,Medium,63,62,58,63,28,60
243827,L. Cass,21,186,74,England,61,74,13,Port Vale,750000,4000,0,SUB,2022.0,2018,Not in team,Right,3,2,High,Medium,70,32,47,53,60,68
242286,A. Drinan,23,182,79,Republic of Ireland,61,70,9,Leyton Orient,725000,3000,1400000,RW,2023.0,2021,Not in team,Right,3,2,High,Medium,69,59,48,61,32,59
260206,H. Ishii,35,180,70,Japan,61,61,0,Tokushima Vortis,90000,600,113000,CB,2022.0,2015,Not in team,Right,3,2,Low,High,47,48,59,59,63,61
262511,Jorge Aguirre,21,183,78,Spain,61,74,13,Real Sociedad B,800000,1000,1700000,RES,2022.0,2020,Not in team,Right,3,3,Medium,Medium,55,64,49,62,23,55
263279,O. Pohlmann,20,183,80,Germany,61,72,11,Borussia Dortmund II,725000,700,1200000,RM,2023.0,2021,Not in team,Right,3,2,High,Low,70,54,57,64,30,57
256367,A. Leifsson,22,193,80,Iceland,61,71,10,Strømsgodset IF,700000,750,1000000,SUB,2023.0,2020,Not in team,Right,4,2,Medium,Medium,61,27,47,47,61,67
259695,H. Espínola,29,182,85,Paraguay,61,61,0,Guaireña FC,220000,500,473000,GK,2021.0,2018,Not in team,Right,1,1,Medium,Medium,61,62,60,60,22,61
264048,E. Cabezas,20,185,79,Colombia,61,68,7,Deportivo Pasto,550000,500,853000,SUB,2023.0,2021,Not in team,Right,2,1,Medium,Medium,62,61,58,61,23,59
232816,A. Rivero,23,189,74,Argentina,61,68,7,Arsenal de Sarandí,550000,1000,908000,RES,2023.0,2016,Not in team,Right,3,1,Medium,Medium,61,59,61,62,43,60
243056,A. Lewis,21,175,63,England,61,74,13,Livingston FC,775000,9000,0,SUB,2022.0,2017,Not in team,Left,2,2,Medium,Medium,66,36,57,63,57,58
252016,D. Waidner,20,174,68,Germany,61,76,15,FC Würzburger Kickers,750000,1000,1600000,SUB,2023.0,2021,Not in team,Right,3,2,Medium,Medium,70,26,46,59,59,55
247409,J. Boller,21,185,71,Germany,61,70,9,LASK Linz,700000,3000,1200000,SUB,2023.0,2019,Not in team,Right,3,2,Medium,Medium,58,32,44,36,61,69
242034,J. Díaz Price,22,176,66,Mexico,61,70,9,Club León,725000,4000,1400000,SUB,2024.0,2021,Not in team,Right,3,3,Medium,Medium,74,53,58,64,41,40
193906,M. Bodzioch,31,190,82,Poland,61,61,0,Radomiak Radom,220000,850,297000,SUB,2023.0,2020,Not in team,Left,3,2,Medium,Medium,54,42,49,48,58,68
263234,Pedro Teixeira,19,190,76,Portugal,61,74,13,Clube Sport Marítimo,675000,600,1800000,RES,2025.0,2020,Not in team,Right,2,1,Medium,Medium,62,60,59,63,28,61
251772,E. Pérez,34,178,78,Venezuela,61,61,0,AC Mineros de Guayana,60000,500,129000,SUB,2021.0,2018,Not in team,Right,1,1,Medium,Medium,60,64,64,59,31,60
262548,Y. Becker,30,180,67,Germany,61,61,0,FC Viktoria 1889 Berlin,325000,800,471000,LM,2022.0,2019,Not in team,Right,4,2,Medium,Medium,70,58,59,62,27,47
223894,D. Pecirep,29,188,80,Croatia,61,61,0,SK Austria Klagenfurt,325000,2000,471000,SUB,2022.0,2019,Not in team,Right,3,2,Medium,Medium,64,59,42,55,24,69
187797,S. Brisley,31,188,77,England,61,61,0,Wrexham AFC,220000,500,473000,SUB,2023.0,2021,Not in team,Right,3,2,Low,Medium,42,30,38,34,61,69
251285,N. Thiede,22,186,85,Germany,61,70,9,Sportclub Verl,650000,3000,0,GK,2022.0,2019,Not in team,Left,4,1,Medium,Medium,63,57,57,64,43,56
264085,D. Brekalo,22,186,88,Slovenia,61,69,8,Viking FK,700000,850,1000000,SUB,2024.0,2021,Not in team,Right,3,2,Medium,Medium,66,26,40,47,59,71
255636,D. Serpezis,20,182,69,Greece,61,72,11,Panathinaikos FC,725000,500,1700000,RES,2022.0,2017,Not in team,Right,2,2,Medium,Low,69,55,57,64,42,60
251028,K. Poku,19,179,67,Ghana,61,71,10,Peterborough United,700000,1000,1400000,SUB,2025.0,2021,Not in team,Left,4,3,Medium,Medium,85,54,55,64,39,48
247444,C. Mesías,23,179,72,Chile,61,71,10,Club de Deportes Cobresal,675000,550,1000000,CM,2022.0,2017,Not in team,Left,2,2,Medium,Medium,68,41,53,57,59,62
237204,R. Hackett-Fairchild,23,191,74,England,61,70,9,Portsmouth,725000,2000,1400000,SUB,2022.0,2020,Not in team,Left,3,3,High,Medium,82,57,55,61,28,59
211604,L. Roberts,26,183,82,England,61,64,3,Northampton Town,325000,3000,593000,GK,2022.0,2021,Not in team,Left,2,1,Medium,Medium,62,58,58,63,47,60
262804,A. Cierpka,26,184,77,Poland,61,63,2,CS Mioveni,375000,1000,534000,RES,2022.0,2021,Not in team,Right,3,2,Medium,High,73,50,58,61,57,73
257171,N. Fatar,19,167,62,France,61,77,16,Angers SCO,850000,3000,2200000,RES,2023.0,2020,Not in team,Left,2,2,Medium,Medium,71,67,57,63,27,49
251539,B. Lambert,21,187,75,Belgium,61,72,11,KAS Eupen,700000,1000,1200000,CDM,2022.0,2019,Not in team,Right,3,2,High,Medium,67,33,49,56,60,67
243603,L. Ranger,22,176,65,Norway,61,72,11,Lillestrøm SK,700000,850,1000000,RWB,2024.0,2018,Not in team,Right,2,2,High,Medium,82,42,47,55,54,63
169619,G. Liddle,35,185,79,England,61,61,0,Hartlepool United,90000,2000,158000,CB,2022.0,2020,Not in team,Right,3,2,Medium,High,51,45,53,52,59,73
220819,R. Kitto,26,180,76,Australia,61,61,0,Adelaide United,325000,900,406000,LB,2022.0,2016,Not in team,Left,3,2,High,Medium,80,52,56,61,54,64
219795,J. Coleman,25,198,82,England,61,65,4,Rochdale,350000,1000,639000,GK,2022.0,2021,Not in team,Right,3,1,Medium,Medium,61,59,62,62,45,61
263571,F. Ebosele,18,176,80,Republic of Ireland,61,75,14,Derby County,725000,700,1800000,RES,2022.0,2018,Not in team,Right,3,2,High,Medium,88,40,45,67,52,70
263059,Tomás Händel,20,180,69,Portugal,61,76,15,Vitória de Guimarães,800000,1000,2200000,RES,2026.0,2019,Not in team,Left,2,2,High,Medium,72,45,61,68,45,45
245906,M. Fagan-Walcott,19,185,80,England,61,80,19,Tottenham Hotspur,800000,6000,2000000,RES,2022.0,2018,Not in team,Right,3,2,Medium,Medium,64,29,44,49,59,69
240786,A. Koiki,21,187,81,England,61,66,5,Northampton Town,475000,2000,867000,LB,2022.0,2021,Not in team,Left,2,3,High,Medium,75,54,52,59,55,66
263570,Fromsa,20,186,75,Spain,61,71,10,FC Cartagena,675000,950,1200000,RES,2022.0,2020,Not in team,Right,3,2,Medium,Medium,71,33,46,46,61,60
261265,L. Richardson,18,179,70,England,61,76,15,Burnley,775000,2000,2000000,SUB,2022.0,2020,Not in team,Right,3,2,Medium,Medium,67,60,47,63,26,53
243345,J. Rieckmann,20,186,76,Germany,61,73,12,1. FC Magdeburg,750000,600,1200000,SUB,2023.0,2021,Not in team,Right,4,2,Medium,Medium,54,31,48,46,60,66
246121,S. Kelly,21,174,68,Scotland,61,72,11,Rangers FC,725000,6000,1500000,RES,2023.0,2018,Not in team,Right,3,2,High,Medium,72,55,58,63,51,58
